,Folio,Folio,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
1506,,027390,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,,027390,1.0,280.0,0.0,0.0,0.0,280.0,280.0
1508,,143762,1.0,0.0,0.0,0.0,0.0,0.0,2879.12
1509,,4437165,1.0,0.0,0.0,0.0,0.0,0.0,2879.12
1510,,244,1.0,1268.0,202.88,0.0,0.0,1470.88,1470.88
1511,,26600,1.0,1268.0,202.88,0.0,0.0,1470.88,1470.88
1512,,6080,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,,311077,1.0,273.29,43.72,0.0,0.0,317.01,317.01
1514,,202206-E2341533107-18072022-338150,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,,697,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,,204,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0
1517,,6334,1.0,6726.76,426.08,0.0,0.0,7803.04,7803.04
1518,,807464,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08
1519,,1117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,,4440243,1.0,0.0,0.0,0.0,0.0,0.0,1928.8
1521,,664,1.0,3109.5,497.52,0.0,0.0,3607.02,3607.02
1522,,665,1.0,950.0,152.0,0.0,0.0,1102.0,1102.0
1523,,61396,1.0,3200.0,512.0,0.0,0.0,3712.0,3712.0
1524,,74443,1.0,868.0,138.88,0.0,0.0,1006.88,1006.88
1525,,2583,1.0,868.0,138.88,0.0,0.0,1006.88,1006.88
1526,,143976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,,1516,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,,652,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,,32646,1.0,1254.49,195.52,0.0,0.0,1450.01,1450.01
1530,,000009792,1.0,8160.0,25.6,0.0,0.0,8185.6,8185.6
1531,,7501,1.0,2360.43,377.67,0.0,0.0,2738.1,2738.1
1532,,17777981,1.0,0.0,0.0,0.0,0.0,0.0,247.0
1533,,8807,1.0,936.9200000000001,0.0,0.0,0.0,1086.8300000000002,1086.83
1534,,153910,1.0,936.9200000000001,149.91,0.0,0.0,1086.8300000000002,1086.83
1535,,34329,1.0,607.75,97.24,0.0,0.0,682.75,682.75
1536,,4592,1.0,687.0,109.92,0.0,0.0,796.92,796.92
1537,,130010,1.0,749.27,119.88,0.0,0.0,869.15,869.15
1538,,32230,1.0,8200.0,800.0,0.0,0.0,9512.0,9512.0
1539,,60318,1.0,5000.0,800.0,0.0,0.0,5204.16,5204.16
1540,,60318,1.0,82.69,13.24,0.0,0.0,95.92999999999999,95.93
1541,,60349,1.0,68.06,10.89,0.0,0.0,78.95,78.95
1542,,1755,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,,763,1.0,6288.0,1006.08,0.0,0.0,7294.08,7294.08
1544,,316966,1.0,1409.06,225.45,0.0,0.0,1634.51,1634.51
1545,,316967,1.0,8329.63,225.45,0.0,0.0,9662.369999999999,9662.37
1546,,316969,1.0,1409.06,225.45,0.0,0.0,1634.51,1634.51
1547,,316970,1.0,8329.63,-225.45,0.0,0.0,9662.369999999999,9662.37
1548,,21394,1.0,-1409.06,-225.45,0.0,0.0,-1634.51,-1634.51
1549,,21395,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,,3957,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,,3962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,,3963,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,,6101,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,,6106,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,,252545,1.0,709.35,113.5,0.0,0.0,822.85,822.85
1556,,56772,1.0,74.14,11.86,0.0,0.0,86.0,86.0
1557,,56772,1.0,593.1,94.9,0.0,0.0,688.0,688.0
1558,,1477,1.0,1423.28,227.72,0.0,0.0,1651.0,1651.0
1559,,62,1.0,588.0,0.0,0.0,0.0,588.0,588.0
1560,,1218113,1.0,588.0,0.0,0.0,0.0,588.0,588.0
1561,,1578632,1.0,220.0,0.0,0.0,0.0,220.0,220.0
1562,,31207,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,,4401,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,,1512,1.0,4980.0,796.8,0.0,0.0,5776.8,5776.8
1565,,220730-000321425318,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92
1566,,31350,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,,0001010100750847116902,1.0,625.0,100.0,0.0,0.0,725.0,725.0
1568,,007817297284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,,6382,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,,6404,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,,6408,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,,6413,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,,1092957089,1.0,0.0,561.9,0.0,0.0,0.0,0.0
1574,,814954,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,,1338053,1.0,0.0,0.0,0.0,0.0,9801.39,9801.39
1576,,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,,85994,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1579,,317439,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1580,,317440,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1581,,383484647,1.0,54.0,0.0,0.0,0.0,54.0,54.0
1582,,3685,1.0,1548.03,247.68,0.0,0.0,1795.71,1795.71
1583,,252621,1.0,709.35,113.5,0.0,0.0,822.85,822.85
1584,,149586,1.0,-709.35,-113.5,0.0,0.0,-822.85,-822.85
1585,,148148,1.0,762.08,121.93,0.0,0.0,884.01,884.01
1586,,3836,1.0,3040.0,486.4,0.0,0.0,3526.4,3526.4
1587,,657,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,,672,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,,30049679,1.0,933.36,149.34,0.0,0.0,1082.7,1082.7
1590,,20,1.0,4543.1,726.9,0.0,0.0,5213.21,5213.21
1591,,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,,35549,1.0,878.72,140.6,0.0,0.0,1019.32,1019.32
1593,,144347,1.0,488.1,78.1,0.0,0.0,566.2,566.2
1594,,21908,1.0,488.1,78.1,0.0,0.0,566.2,566.2
1595,,420220701898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,,420220701898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,,22022070028311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,,61617,1.0,1482.0,237.12,0.0,0.0,1719.12,1719.12
1599,,86642070,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25
1600,,86080,1.0,6650.0,407.68,0.0,0.0,7714.0,7714.0
1601,,7715,1.0,2548.03,407.68,0.0,0.0,2955.71,2955.71
1602,,6430,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,,6431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,,6438,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,,9228,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,,183435,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,,183436,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,,3061,1.0,87.07,13.93,0.0,0.0,101.0,101.0
1609,,311863,1.0,168.1,26.9,0.0,0.0,195.0,195.0
1610,,2490,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01
1611,,61673,1.0,832.0,133.12,0.0,0.0,965.12,965.12
1612,,1272444,1.0,568.12,90.9,0.0,0.0,659.02,659.02
1613,,60970,1.0,32.0,5.12,0.0,0.0,37.12,37.12
1614,,827145,1.0,378.0,60.48,0.0,0.0,438.48,438.48
1615,,6117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,,91,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0
1617,,7917,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1618,,74539,1.0,5612.0,897.92,0.0,0.0,6509.92,6509.92
1619,,130427,1.0,1308.7,209.39,0.0,0.0,1518.0900000000001,1518.09
1620,,100294,1.0,1690.75,270.52,0.0,0.0,1961.27,1961.27
1621,,6433,1.0,2316.23,370.59,0.0,0.0,2686.82,2686.82
1622,,6433,1.0,7540.55,444.8,0.0,0.0,8747.04,8747.04
1623,,6433,1.0,6947.68,444.8,0.0,0.0,8059.31,8059.31
1624,,86196,1.0,2780.0,444.8,0.0,0.0,3224.8,3224.8
1625,,20335927,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3
1626,,17180,1.0,456.21,72.99,0.0,0.0,529.1999999999999,529.2
1627,,4162506,1.0,196.4,31.42,0.0,0.0,227.82,227.82
1628,,345965,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1629,,61766,1.0,240.0,38.4,0.0,0.0,278.4,278.4
1630,,1480,1.0,560.34,89.65,0.0,0.0,649.99,649.99
1631,,74546,1.0,1204.0,192.64,0.0,0.0,1396.6399999999999,1396.64
1632,,74547,1.0,1204.0,192.64,0.0,0.0,1396.6399999999999,1396.64
1633,,13653,1.0,1204.0,192.64,0.0,0.0,1396.6399999999999,1396.64
1634,,144706,1.0,4960.0,793.6,0.0,0.0,5753.6,5753.6
1635,,86268,1.0,4960.0,793.6,0.0,0.0,5753.6,5753.6
1636,,834340,1.0,284.0,45.44,0.0,0.0,329.44,329.44
1637,,6624,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,,33897934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,,1764,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,,4035,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,,1775662,1.0,0.0,48.0,0.0,0.0,10348.0,10348.0
1642,,4572,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,,582444,1.0,1664.79,266.21,0.0,0.0,1931.0,1931.0
1644,,1823,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,,3847,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,,31474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,,273789,1.0,253.47,40.55,0.0,0.0,294.02,294.02
1648,,4439,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,,MAT_2331_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,,144820,1.0,3631.03,580.97,0.0,0.0,4212.0,4212.0
1651,,00037594,1.0,3631.03,580.97,0.0,0.0,4212.0,4212.0
1652,,12316,1.0,425.0,68.0,0.0,0.0,487.69,487.69
1653,,1194,1.0,7000.0,0.0,0.0,0.0,8120.0,8120.0
1654,,2883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,,18034892,1.0,344.82,55.17,0.0,0.0,399.99,399.99
1656,,86354,1.0,645.0,103.2,0.0,0.0,748.2,748.2
1657,,7828,1.0,2527.21,404.35,0.0,0.0,2931.56,2931.56
1658,,838428,1.0,333.0,53.28,0.0,0.0,386.28,386.28
1659,,9440,1.0,0.0,0.0,0.0,0.0,0.0,674.95
1660,,4457266,1.0,0.0,0.0,0.0,0.0,0.0,674.95
1661,,3895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,,5211,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,,23153,1.0,425.04,68.01,0.0,0.0,493.05,493.05
1664,,2439,1.0,4310.35,689.66,0.0,0.0,5000.01,5000.01
1665,,63254,1.0,393.1,62.9,0.0,0.0,456.0,456.0
1666,,4056,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,,4458397,1.0,0.0,0.0,0.0,0.0,0.0,1124.22
1668,,22431,1.0,343.97,55.03,0.0,0.0,399.0,399.0
1669,,117404,1.0,139.98,22.4,0.0,0.0,162.38,162.38
1670,,43820,1.0,2150.0,344.0,0.0,0.0,2494.0,2494.0
1671,,3861,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,,20270646,1.0,56.72,9.08,0.0,0.0,65.8,65.8
1673,,130889,1.0,3623.56,579.77,0.0,0.0,4194.19,4194.19
1674,,12430,1.0,2150.0,344.0,0.0,0.0,2494.0,2494.0
1675,,43834,1.0,2150.0,344.0,0.0,0.0,2494.0,2494.0
1676,,62026,1.0,1271.0,203.36,0.0,0.0,1474.3600000000001,1474.36
1677,,34631,1.0,291.38,46.62,0.0,0.0,338.0,338.0
1678,,145144,1.0,4104.0,656.64,0.0,0.0,4760.64,4760.64
1679,,6638,1.0,4104.0,656.64,0.0,0.0,4760.64,4760.64
1680,,6639,1.0,6090.0,974.4,0.0,0.0,7064.4,7064.4
1681,,326,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,,8092,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1683,,63,1.0,6750.0,0.0,0.0,0.0,7830.0,7830.0
1684,,241,1.0,6750.0,0.0,0.0,0.0,7830.0,7830.0
1685,,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,,825820,1.0,280.0,0.0,0.0,0.0,280.0,280.0
1687,,4464166,1.0,0.0,0.0,0.0,0.0,0.0,1694.55
1688,,6965,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84
1689,,6447,1.0,6947.68,404.48,0.0,0.0,8059.31,8059.31
1690,,8056,1.0,2528.03,404.48,0.0,0.0,2932.51,2932.51
1691,,6650,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0
1692,,9914,1.0,7868.0,0.0,0.0,0.0,9126.880000000001,9126.88
1693,,10103,1.0,7868.0,202.91,0.0,0.0,9126.880000000001,9126.88
1694,,6248,1.0,1268.2,202.91,0.0,0.0,1471.1100000000001,1471.11
1695,,2076,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1696,,000067031923,1.0,5552.25,822.55,0.0,0.0,6374.8,6374.8
1697,,3702,1.0,865.08,138.41,0.0,0.0,1003.49,1003.49
1698,,3713,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,,215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,,216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,,44218031,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,,74656,1.0,5000.0,800.0,0.0,0.0,5204.16,5204.16
1703,,668,1.0,5000.0,800.0,0.0,0.0,5204.16,5204.16
1704,,668,1.0,827.59,132.41,0.0,0.0,960.0,960.0
1705,,145432,1.0,3779.56,604.73,0.0,0.0,4384.29,4384.29
1706,,253370,1.0,1086.52,173.84,0.0,0.0,1260.36,1260.36
1707,,131264,1.0,1916.69,306.67,0.0,0.0,2223.36,2223.36
1708,,131264,1.0,1520.66,243.31,0.0,0.0,1763.97,1763.97
1709,,17748,1.0,285.0,45.6,0.0,0.0,330.6,330.6
1710,,23535,1.0,441.93,70.71,0.0,0.0,512.64,512.64
1711,,123156,1.0,217.34,34.77,0.0,0.0,252.11,252.11
1712,,185220,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,,346965,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1714,,308,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1715,,5259,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,,586624,1.0,3902.31,624.37,0.0,0.0,4526.68,4526.68
1717,,202207-E2341533107-16082022-365815,1.0,1785.0,0.0,0.0,0.0,2070.6,2070.6
1718,,6259,1.0,1785.0,285.6,0.0,0.0,2070.6,2070.6
1719,,13003706,1.0,3577.48,572.4,0.0,0.0,4149.88,4149.88
1720,,62333,1.0,1450.0,232.0,0.0,0.0,1682.0,1682.0
1721,,74683,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,,132051,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,,132051,1.0,410.78,65.73,0.0,0.0,476.51,476.51
1724,,10375947,1.0,3077.0,0.0,0.0,0.0,3077.0,3077.0
1725,,705,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,,723,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,,1210,1.0,160.0,25.6,0.0,0.0,179.2,179.2
1728,,1279899,1.0,865.24,138.44,0.0,0.0,1003.6800000000001,1003.68
1729,,1279917,1.0,674.62,107.94,0.0,0.0,782.56,782.56
1730,,149555,1.0,602.0,96.32,0.0,0.0,698.3199999999999,698.32
1731,,23725,1.0,126.75,20.28,0.0,0.0,147.03,147.03
1732,,7572,1.0,3780.66,604.91,0.0,0.0,4385.57,4385.57
1733,,8171,1.0,2537.26,405.97,0.0,0.0,2943.2300000000005,2943.23
1734,,10116,1.0,1150.0,0.0,0.0,0.0,1334.0,1334.0
1735,,710,1.0,1150.0,184.0,0.0,0.0,1334.0,1334.0
1736,,6267,1.0,2380.0,380.8,0.0,0.0,2760.8,2760.8
1737,,4471927,1.0,0.0,0.0,0.0,0.0,0.0,1787.19
1738,,75458,1.0,600.0,96.0,0.0,0.0,696.0,696.0
1739,,328680,1.0,64.66,10.35,0.0,0.0,75.00999999999999,75.01
1740,,338,1.0,7840.0,66.21,0.0,0.0,9094.4,9094.4
1741,,5142,1.0,413.79,66.21,0.0,0.0,480.0,480.0
1742,,1541,1.0,560.0,89.6,0.0,0.0,649.6,649.6
1743,,2190,1.0,146.56,23.45,0.0,0.0,170.01,170.01
1744,,2190,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,,58534,1.0,600.0,96.0,0.0,0.0,696.0,696.0
1746,,131718,1.0,1074.49,171.92,0.0,0.0,1246.41,1246.41
1747,,498848,1.0,280.23,44.84,0.0,0.0,325.07000000000005,325.07
1748,,870861,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08
1749,,6277,1.0,1428.0,228.48,0.0,0.0,1656.48,1656.48
1750,,9458,1.0,1009.48,161.52,0.0,0.0,1171.0,1171.0
1751,,9672,1.0,3162.0,505.92,0.0,0.0,3667.92,3667.92
1752,,54285,1.0,-716.13,-114.58,0.0,0.0,-830.71,-830.71
1753,,146055,1.0,195.60999999999999,31.3,0.0,0.0,226.91,226.91
1754,,003409760,1.0,195.60999999999999,31.3,0.0,0.0,226.91,226.91
1755,,6176,1.0,604.9,96.78,0.0,0.0,701.68,701.68
1756,,1802384,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,,1802384,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0
1758,,347672,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1759,,220828-000330484212,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92
1760,,93,1.0,2405.0,384.8,0.0,0.0,2789.8,2789.8
1761,,8541,1.0,638.85,102.21,0.0,0.0,741.0600000000001,741.06
1762,,64096,1.0,638.85,102.21,0.0,0.0,741.0600000000001,741.06
1763,,471153,1.0,1162.75,0.0,0.0,0.0,1162.75,1162.75
1764,,000067363471,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,,57247,1.0,514.65,82.34,0.0,0.0,596.99,596.99
1766,,27826118,1.0,431.03,68.97,0.0,0.0,500.0,500.0
1767,,689,1.0,885.0,141.6,0.0,0.0,1026.6,1026.6
1768,,695,1.0,-885.0,-141.6,0.0,0.0,-1026.6,-1026.6
1769,,74746,1.0,7530.0,0.0,0.0,0.0,8734.8,8734.8
1770,,1316,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,,1552,1.0,700.0,112.0,0.0,0.0,812.0,812.0
1772,,8381,1.0,2527.44,404.39,0.0,0.0,2931.83,2931.83
1773,,10526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,,32103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,,000010395,1.0,8670.0,27.2,0.0,0.0,8697.2,8697.2
1777,,6237,1.0,609.31,97.49,0.0,0.0,706.8,706.8
1778,,6262,1.0,609.31,97.49,0.0,0.0,706.8,706.8
1779,,163015,1.0,413.79,66.21,0.0,0.0,480.0,480.0
1780,,6484,1.0,6947.68,0.0,0.0,0.0,8059.31,8059.31
1781,,824619,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,,1092957089,1.0,0.0,614.19,0.0,0.0,0.0,0.0
1783,,1354374,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,,5758,1.0,3876.4,620.22,0.0,0.0,4496.62,4496.62
1787,,594,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
1788,,18093,1.0,481.47,77.03,0.0,0.0,558.5,558.5
1789,,4484273,1.0,0.0,0.0,0.0,0.0,0.0,2510.9
1790,,3726,1.0,865.61,138.5,0.0,0.0,1004.11,1004.11
1791,,80387,1.0,1537.56,246.01,0.0,0.0,1783.57,1783.57
1792,,727,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,,1579,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,,1045,1.0,1400.0,224.0,0.0,0.0,1624.0,1624.0
1795,,132092,1.0,750.31,120.05,0.0,0.0,870.3599999999999,870.36
1796,,26,1.0,4543.1,726.9,0.0,0.0,5213.21,5213.21
1797,,13977654275,1.0,457.92,73.27,0.0,0.0,531.19,531.19
1798,,2449,1.0,350.0,0.0,0.0,0.0,350.0,350.0
1799,,322354,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1800,,322355,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1801,,322547,1.0,8454.37,78.4,0.0,0.0,9807.070000000002,9807.07
1802,,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1803,,007817297284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,,247,1.0,1881.59,301.05,0.0,0.0,2182.64,2182.64
1805,,146610,1.0,1881.59,301.05,0.0,0.0,2182.64,2182.64
1806,,420220801898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,,420220801898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,,22022080028311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,,208194,1.0,250.0,40.0,0.0,0.0,290.0,290.0
1810,,085157,1.0,468.0,74.88,0.0,0.0,542.88,542.88
1811,,87521853,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25
1812,,20451765,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3
1813,,191780,1.0,280.0,0.0,0.0,0.0,280.0,280.0
1814,,2295,1.0,147.0,23.52,0.0,0.0,170.52,170.52
1815,,50408,1.0,1706.9,273.1,0.0,0.0,1980.0,1980.0
1816,,1545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,,32271,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,,672,1.0,3440.0,550.4,0.0,0.0,3990.4,3990.4
1819,,187240,1.0,2502.58,400.41,0.0,0.0,2902.99,2902.99
1820,,187240,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,,187241,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,,187415,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,,2749,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,,384,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1825,,7004,1.0,770.0,123.2,0.0,0.0,893.2,893.2
1826,,114225,1.0,25.0,4.0,0.0,0.0,29.0,29.0
1827,,8055,1.0,1810.35,289.66,0.0,0.0,2100.0099999999998,2100.01
1828,,67083,1.0,124.56,19.93,0.0,0.0,144.49,144.49
1829,,35378,1.0,291.38,46.62,0.0,0.0,338.0,338.0
1830,,12573,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,,893941,1.0,662.0,105.92,0.0,0.0,767.92,767.92
1832,,6317,1.0,4253.4,680.54,0.0,0.0,4933.94,4933.94
1833,,146833,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,,344,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,,1519,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,,3367,1.0,160.0,25.6,0.0,0.0,185.6,185.6
1837,,846,1.0,1470.0,235.2,0.0,0.0,1705.2,1705.2
1838,,2541,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01
1839,,8520,1.0,2286.53,365.85,0.0,0.0,2652.38,2652.38
1840,,10779,1.0,468.0,0.0,0.0,0.0,542.88,542.88
1841,,5806,1.0,468.0,74.88,0.0,0.0,542.88,542.88
1842,,2000558368,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,,279,1.0,791.38,126.62,0.0,0.0,918.0,918.0
1844,,348541,1.0,-522.47,-83.6,0.0,0.0,-606.07,-606.07
1845,,44316717,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,,8069,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1847,,836,1.0,885.0,141.6,0.0,0.0,1026.6,1026.6
1848,,872,1.0,-885.0,-141.6,0.0,0.0,-1026.6,-1026.6
1849,,58716,1.0,320.0,51.2,0.0,0.0,371.2,371.2
1850,,17977,1.0,1029.0,164.64,0.0,0.0,1193.6399999999999,1193.64
1851,,24341,1.0,2034.56,325.53,0.0,0.0,2360.09,2360.09
1852,,5788,1.0,555.4,88.86,0.0,0.0,644.26,644.26
1853,,146997,1.0,87.07,13.93,0.0,0.0,101.0,101.0
1854,,3140,1.0,87.07,13.93,0.0,0.0,101.0,101.0
1855,,348561,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1856,,114401,1.0,214.66,34.35,0.0,0.0,249.01,249.01
1857,,132457,1.0,1411.45,225.83,0.0,0.0,1637.28,1637.28
1858,,7679,1.0,4160.67,665.71,0.0,0.0,4826.38,4826.38
1859,,6732,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0
1860,,4492192,1.0,0.0,0.0,0.0,0.0,0.0,2961.5
1861,,00488349,1.0,7126.8099999999995,285.08,0.0,0.0,7411.889999999999,7411.89
1862,,107275,1.0,634.8,101.57,0.0,0.0,736.3699999999999,736.37
1863,,334340,1.0,223.28,35.72,0.0,0.0,259.0,259.0
1864,,418,1.0,6130.0,980.8,0.0,0.0,7110.8,7110.8
1865,,8077,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1866,,74838,1.0,300.0,48.0,0.0,0.0,348.0,348.0
1867,,58748,1.0,300.0,48.0,0.0,0.0,348.0,348.0
1868,,24481,1.0,264.44,42.31,0.0,0.0,306.75,306.75
1869,,903158,1.0,333.0,53.28,0.0,0.0,386.28,386.28
1870,,4159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,,4160,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,,1416,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,,7019,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
1874,,161593,1.0,454.44,72.71,0.0,0.0,527.15,527.15
1875,,15066,1.0,582.76,93.24,0.0,0.0,676.0,676.0
1876,,1183,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,,1183,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,,4496033,1.0,0.0,0.0,0.0,0.0,0.0,2095.54
1879,,2752,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,,63254,1.0,846.0,135.36,0.0,0.0,981.36,981.36
1881,,8717,1.0,2614.2,418.28,0.0,0.0,3032.4799999999996,3032.48
1882,,11092,1.0,2730.0,0.0,0.0,0.0,3166.8,3166.8
1883,,27,1.0,2730.0,436.8,0.0,0.0,3166.8,3166.8
